2026-08-21 11:30:32,569 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gripper_base-2
2026-08-21 11:30:32,602 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-08-21 11:33:34,969 INFO  SwAddin.cs: 294 - Assembly export called for file ASSY_URDF.SLDASM
2026-08-21 11:33:34,970 INFO  SwAddin.cs: 299 - Save is required
2026-08-21 11:33:34,970 INFO  SwAddin.cs: 313 - Saving assembly
2026-08-21 11:33:35,148 INFO  SwAddin.cs: 316 - Opening property manager
2026-08-21 11:33:35,149 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ASSY_URDF.SLDASM
2026-08-21 11:33:35,150 INFO  ExportHelperExtension.cs: 1136 - Found 31 in ASSY_URDF.SLDASM
2026-08-21 11:33:35,150 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ASSY_URDF.SLDASM
2026-08-21 11:33:35,150 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-08-21 11:33:35,151 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-08-21 11:33:35,151 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from grippe_finger-3
2026-08-21 11:33:35,151 INFO  ExportHelperExtension.cs: 1136 - Found 23 in grippe_finger-3
2026-08-21 11:33:35,152 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in grippe_finger-3
2026-08-21 11:33:35,152 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from grippe_finger-2
2026-08-21 11:33:35,152 INFO  ExportHelperExtension.cs: 1136 - Found 23 in grippe_finger-2
2026-08-21 11:33:35,152 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in grippe_finger-2
2026-08-21 11:33:35,153 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gripper_base-2
2026-08-21 11:33:35,153 INFO  ExportHelperExtension.cs: 1136 - Found 30 in gripper_base-2
2026-08-21 11:33:35,153 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gripper_base-2
2026-08-21 11:33:35,154 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ASSY_URDF.SLDASM
2026-08-21 11:33:35,154 INFO  ExportHelperExtension.cs: 1136 - Found 31 in ASSY_URDF.SLDASM
2026-08-21 11:33:35,154 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ASSY_URDF.SLDASM
2026-08-21 11:33:35,154 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-08-21 11:33:35,155 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-08-21 11:33:35,155 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from grippe_finger-3
2026-08-21 11:33:35,155 INFO  ExportHelperExtension.cs: 1136 - Found 23 in grippe_finger-3
2026-08-21 11:33:35,156 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in grippe_finger-3
2026-08-21 11:33:35,156 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from grippe_finger-2
2026-08-21 11:33:35,156 INFO  ExportHelperExtension.cs: 1136 - Found 23 in grippe_finger-2
2026-08-21 11:33:35,156 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in grippe_finger-2
2026-08-21 11:33:35,157 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gripper_base-2
2026-08-21 11:33:35,157 INFO  ExportHelperExtension.cs: 1136 - Found 30 in gripper_base-2
2026-08-21 11:33:35,157 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gripper_base-2
2026-08-21 11:33:35,248 INFO  SwAddin.cs: 339 - Loading config tree
2026-08-21 11:33:35,249 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-08-21 11:33:35,251 INFO  SwAddin.cs: 344 - Showing property manager
2026-08-21 11:34:05,280 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-08-21 11:34:33,391 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2026-08-21 11:34:33,421 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-08-21 11:35:28,732 INFO  SwAddin.cs: 294 - Assembly export called for file ASSY_URDF.SLDASM
2026-08-21 11:35:28,732 INFO  SwAddin.cs: 299 - Save is required
2026-08-21 11:35:28,733 INFO  SwAddin.cs: 313 - Saving assembly
2026-08-21 11:35:29,187 INFO  SwAddin.cs: 316 - Opening property manager
2026-08-21 11:35:29,187 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ASSY_URDF.SLDASM
2026-08-21 11:35:29,188 INFO  ExportHelperExtension.cs: 1136 - Found 32 in ASSY_URDF.SLDASM
2026-08-21 11:35:29,188 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ASSY_URDF.SLDASM
2026-08-21 11:35:29,188 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-08-21 11:35:29,189 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-08-21 11:35:29,189 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from grippe_finger-3
2026-08-21 11:35:29,189 INFO  ExportHelperExtension.cs: 1136 - Found 23 in grippe_finger-3
2026-08-21 11:35:29,189 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in grippe_finger-3
2026-08-21 11:35:29,190 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from grippe_finger-2
2026-08-21 11:35:29,190 INFO  ExportHelperExtension.cs: 1136 - Found 23 in grippe_finger-2
2026-08-21 11:35:29,190 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in grippe_finger-2
2026-08-21 11:35:29,191 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gripper_base-2
2026-08-21 11:35:29,191 INFO  ExportHelperExtension.cs: 1136 - Found 30 in gripper_base-2
2026-08-21 11:35:29,191 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gripper_base-2
2026-08-21 11:35:29,191 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ASSY_URDF.SLDASM
2026-08-21 11:35:29,192 INFO  ExportHelperExtension.cs: 1136 - Found 32 in ASSY_URDF.SLDASM
2026-08-21 11:35:29,192 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ASSY_URDF.SLDASM
2026-08-21 11:35:29,192 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-08-21 11:35:29,192 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-08-21 11:35:29,193 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from grippe_finger-3
2026-08-21 11:35:29,193 INFO  ExportHelperExtension.cs: 1136 - Found 23 in grippe_finger-3
2026-08-21 11:35:29,193 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in grippe_finger-3
2026-08-21 11:35:29,193 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from grippe_finger-2
2026-08-21 11:35:29,194 INFO  ExportHelperExtension.cs: 1136 - Found 23 in grippe_finger-2
2026-08-21 11:35:29,194 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in grippe_finger-2
2026-08-21 11:35:29,194 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gripper_base-2
2026-08-21 11:35:29,195 INFO  ExportHelperExtension.cs: 1136 - Found 30 in gripper_base-2
2026-08-21 11:35:29,195 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gripper_base-2
2026-08-21 11:35:29,286 INFO  SwAddin.cs: 339 - Loading config tree
2026-08-21 11:35:29,289 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
